partNumber , punctuatedPartNumber , partStatusDescription , partDescription , unitOfMeasure , brandName , supplierNumber , specialInstructions , baseDealerPrice , yourDealerPrice , baseRetailPrice , originalRetailPrice , partImage , productId , productName , productImage , bullet1 , bullet2 , bullet3 , bullet4 , bullet5 , bullet6 , bullet7 , bullet8 , bullet9 , bullet10 , bullet11 , bullet12 , bullet13 , bullet14 , bullet15 , bullet16 , bullet17 , bullet18 , bullet19 , bullet20 , bullet21 , bullet22 , bullet23 , bullet24
1300281 , 0130-0281 , STANDARD , GP-Tech/T-2 Shield - Iridium Rainbow , Each , AGV , KV0A1A2004 ,  , 59.49 , 59.49 , 92.95 , 92.95 , http://asset.lemansnet.com/z/L0QvMS8xL0QxMURENUIzLUUzMEQtNDI5MC1BMkZBLUQ5RjI0MzkzRkM2MQ== , 2030320578 , GP-Tech/T-2 Helmet Shield , http://asset.lemansnet.com/z/L0IvQi82L0JCNkIzODYyLTExMzAtNEM5RC05Qjk5LTFBOUU2QzI2QzlBQg== , All shields are scratch-resistant and UV-B protected , All GP-TECH shields are compatible with any T2 and GP-TECH helmet , Shields have tear-off posts ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
AG0115 , AG-0115 , CLOSEOUT , GTO Shield - Clear , Each , AGV , KV9I0A1001 ,  , 4 , 4 , 38.95 , 38.95 , http://asset.lemansnet.com/z/LzgvMS84LzgxOEI5OUYwLTcwRkQtNEQwNS05Qzk4LTZEOTA3OUE5ODE0RA== , 238025979 , GTO Shield , http://asset.lemansnet.com/z/LzgvMS84LzgxOEI5OUYwLTcwRkQtNEQwNS05Qzk4LTZEOTA3OUE5ODE0RA== , All shields are scratch-resistant and UV-B protected ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300087 , 0130-0087 , STANDARD , Miglia/Miglia II Shield - Clear , Each , AGV , 20KV9I1A2001 ,  , 26.9 , 26.9 , 41.95 , 41.95 , http://asset.lemansnet.com/z/LzcvMC83LzcwN0NFODI5LTg5QkQtNDJCNC1BNzY3LTJCOTBBRURDNzYyNg== , 1799493505 , Miglia/Miglia II Helmet Shield , http://asset.lemansnet.com/z/LzcvMC83LzcwN0NFODI5LTg5QkQtNDJCNC1BNzY3LTJCOTBBRURDNzYyNg== , All shields are scratch-resistant and UV-B protected ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300531 , 0130-0531 , STANDARD , Pista GPR/Corsa R/Veloce S Race 2 Pinlock Shield - Clear , Each , AGV , 21KV0A6A1001 ,  , 76.9 , 76.9 , 119.95 , 119.95 , http://asset.lemansnet.com/z/LzIvQS8zLzJBM0Q2QjZCLTFEMDAtNDE4Mi05MzJBLTQyMjkyNzBBQjc4MQ== , 334703840 , Pista GP R/Corsa R/Veloce S Helmet Race 2 Pinlock Visor , http://asset.lemansnet.com/z/LzIvQS8zLzJBM0Q2QjZCLTFEMDAtNDE4Mi05MzJBLTQyMjkyNzBBQjc4MQ== , All shields are scratch-resistant and UV-B protected , Comes with front micro-lock system , Tear-off compatible , Pinlock-ready (Pinlock lens not included) , 100% Polycarbonate ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300537 , 0130-0537 , STANDARD , Pista GPR/Corsa R/Veloce S Race 2 Pinlock Shield - Iridium Silver , Each , AGV , 20KV0A6N1004 ,  , 85.9 , 85.9 , 132.95 , 132.95 , http://asset.lemansnet.com/z/LzMvQi8zLzNCM0VCN0MwLTUxMjYtNEY3Ri04NDZFLTgyNERGMEE1MDZEMg== , 334703840 , Pista GP R/Corsa R/Veloce S Helmet Race 2 Pinlock Visor , http://asset.lemansnet.com/z/LzIvQS8zLzJBM0Q2QjZCLTFEMDAtNDE4Mi05MzJBLTQyMjkyNzBBQjc4MQ== , All shields are scratch-resistant and UV-B protected , Comes with front micro-lock system , Tear-off compatible , Pinlock-ready (Pinlock lens not included) , 100% Polycarbonate ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1341230 , 0134-1230 , STANDARD , AX-8 DS Breath Deflector - Black , Each , AGV , 20KIT76025999 ,  , 6.9 , 6.9 , 10.95 , 10.95 , http://asset.lemansnet.com/z/LzEvOS83LzE5N0ZEMkU0LUQ5NkMtNEQ1NC04NkNBLUQ2Q0IzQjQ5NDgxRQ== , 299270844 , AX-8 DS Helmet Breath Deflector , http://asset.lemansnet.com/z/LzEvOS83LzE5N0ZEMkU0LUQ5NkMtNEQ1NC04NkNBLUQ2Q0IzQjQ5NDgxRQ== , Replacement breath deflector for AGV AX-8 Dual Sport helmets ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1341528 , 0134-1528 , STANDARD , Pista GP/Corsa/Veloce Breath Deflector - Black , Each , AGV , 20KIT60014999 ,  , 15.9 , 15.9 , 24.95 , 24.95 , http://asset.lemansnet.com/z/L0YvMi9FL0YyRTg2MUQ3LTVBOEMtNEQ0NS04RDdGLUMzRDE0N0JBMzRGOQ== , 1747793700 , Pista GP/Corsa/Veloce  Helmet Breath Deflector , http://asset.lemansnet.com/z/L0YvMi9FL0YyRTg2MUQ3LTVBOEMtNEQ0NS04RDdGLUMzRDE0N0JBMzRGOQ== , Replacement breath deflector for AGV Pista and Corsa helmets ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1341792 , 0134-1792 , STANDARD , AX-8/AX-8 Evo 15 Liner - XS , Each , AGV , KIT75112008 ,  , 21.9 , 21.9 , 33.95 , 33.95 , http://asset.lemansnet.com/z/L0YvQi8yL0ZCMjQ3MkYxLUFBOEQtNDIwQS05N0E4LTZCQTE2MzNDNDNEMg== , 2107720008 , AX-8/AX-8 Evo Helmet Liner , http://asset.lemansnet.com/z/L0YvQi8yL0ZCMjQ3MkYxLUFBOEQtNDIwQS05N0E4LTZCQTE2MzNDNDNEMg== , Replacement liner for AGV AX-8 and AX-8 Evo 2015 models ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1330696 , 0133-0696 , STANDARD , K3 SV/K5 - Skyline - Pivot Kit - With Screws , Kit , AGV , 20KIT03017999 ,  , 11.9 , 11.9 , 18.95 , 18.95 , http://asset.lemansnet.com/z/LzUvRS8wLzVFMDFERjQ1LUQ2NTAtNDk0RS04MjAyLTU5RTQ0NDI3MzE2MA== , 887444925 , K-3 SV/K5/Horizon/Skyline Helmet Pivot Kit , http://asset.lemansnet.com/z/LzUvRS8wLzVFMDFERjQ1LUQ2NTAtNDk0RS04MjAyLTU5RTQ0NDI3MzE2MA== , Replacement pivot kit for AGV Horizon and Skyline helmets , Fits K3 SV and K5 shields and pivots only , Includes screws ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1330416 , 0133-0416 , STANDARD , K3/K4 Pivot Kit - With Screws , Kit , AGV , KIT03103999 ,  , 9.9 , 9.9 , 15.95 , 15.95 , http://asset.lemansnet.com/z/LzMvQi85LzNCOTlGNkU1LUE1ODQtNEQ3Mi05NEE0LTI0M0I4NjlERjI1MQ== , 996014919 , K-3/K-4 Helmet Shield Pivot Kit , http://asset.lemansnet.com/z/LzMvQi85LzNCOTlGNkU1LUE1ODQtNEQ3Mi05NEE0LTI0M0I4NjlERjI1MQ== , Replacement pivot kit for AGV K3 helmets and K4 shield and pivot , includes screws ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1330121 , 0133-0121 , STANDARD , Miglia/Miglia II Ratchet Kit , Pair , AGV , 20KIT04825999 ,  , 6.9 , 6.9 , 10.95 , 10.95 , http://asset.lemansnet.com/z/LzYvQy83LzZDN0Q5MjQ2LUU5ODAtNDU0Ri04RjM2LTA3RkRBODMxQzhBMg== , 85031731 , Miglia/Miglia II Helmet Ratchet Kit , http://asset.lemansnet.com/z/LzYvQy83LzZDN0Q5MjQ2LUU5ODAtNDU0Ri04RjM2LTA3RkRBODMxQzhBMg== , Replacement ratchet kit for AGV Miglia and Miglia II helmets ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300416 , 0130-0416 , STANDARD , AX-8/AX9 Shield - Smoke , Each , AGV , 20KV17L0N2001 ,  , 45.9 , 45.9 , 70.95 , 70.95 , http://asset.lemansnet.com/z/LzYvQS8wLzZBMDUyOUJGLUVGMUQtNDVBRC1CRTRBLUZFOUYxMjNGNzIwOQ== , 161814341 , AX-8 Dual/AX-8 Evo/AX-8 Dual Evo/AX9 Helmet Shield , http://asset.lemansnet.com/z/LzUvMC9GLzUwRjEwNkZBLTZFRDUtNDRDMy04RjQ0LUEwMTY5RUZFOEZDOA== , Scratch-resistant and UV-B protected , Replacement shield for AGV AX-8 EVO Naked  AX-8 Naked Carbon  AX-8 Dual Carbon  AX-8 Dual EVO and AX9 helmets ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300284 , 0130-0284 , DISCONTINUED , Blade Shield - Scratch-Resistant - Clear , Each , AGV , KV8H6A1001 ,  , 22.9 , 22.9 , 34.95 , 34.95 , http://asset.lemansnet.com/z/LzkvMC9GLzkwRjJCOUVBLUI2RUYtNEY3Mi04NUNDLTFENUYyODkxNDE1RiwvNS83LzkvNTc5MjI3QTQtN0JDNC00QjYyLThGM0UtN0Q4RTY1NUI4MjhD , 1670962797 , Blade Helmet Shield , http://asset.lemansnet.com/z/LzkvMC9GLzkwRjJCOUVBLUI2RUYtNEY3Mi04NUNDLTFENUYyODkxNDE1Rg== , All shields are scratch-resistant and UV-B protected ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300285 , 0130-0285 , STANDARD , Blade Shield - Scratch-Resistant - Smoke , Each , AGV , KV8H6N1001 ,  , 22.9 , 22.9 , 34.95 , 34.95 , http://asset.lemansnet.com/z/L0MvQi8wL0NCMDJGMDY3LTQ4QTQtNDkxRS1BNzdFLUZENjhDM0FDQjhDRQ== , 1148702595 , Blade Helmet Shield , http://asset.lemansnet.com/z/LzkvMC9GLzkwRjJCOUVBLUI2RUYtNEY3Mi04NUNDLTFENUYyODkxNDE1Rg== , All shields are scratch-resistant and UV-B protected ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300015 , 0130-0015 , CLOSEOUT , Dragon Shield - Scratch-Resistant - Clear , Each , AGV , KV8H5N1001 ,  , 9 , 9 , 38.95 , 38.95 , http://asset.lemansnet.com/z/LzgvMS85LzgxOTY4OEIzLUI1QkUtNDQ0OC1BMjlDLTAwQkQxMjlFNTRDNg== , 1398472456 , Dragon Helmet Shield , http://asset.lemansnet.com/z/LzgvMS85LzgxOTY4OEIzLUI1QkUtNDQ0OC1BMjlDLTAwQkQxMjlFNTRDNg== , All shields are scratch-resistant and UV-B protected ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300554 , 0130-0554 , STANDARD , Compact ST GT2 Shield - Clear , Each , AGV , 20KV12B3A1001 ,  , 32.9 , 32.9 , 50.95 , 50.95 , http://asset.lemansnet.com/z/LzYvMS8zLzYxMzg5OUU5LUQ1NEUtNDM5NC1CRTA5LUFBMDMzRDQ0ODgyQQ== , 792267583 , Numo Helmet GT2 Visor , http://asset.lemansnet.com/z/LzYvMS8zLzYxMzg5OUU5LUQ1NEUtNDM5NC1CRTA5LUFBMDMzRDQ0ODgyQQ== , All shields are scratch-resistant and UV-B protected , Compatible with Compact ST ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300555 , 0130-0555 , STANDARD , Compact ST GT2 Shield - Tinted , Each , AGV , 20KV12B3N1001 ,  , 32.9 , 32.9 , 50.95 , 50.95 , http://asset.lemansnet.com/z/L0EvNC85L0E0OTAzNzI2LUFCNUYtNEEyRC04N0QzLTAzQjIxMzQ3NEM3Mg== , 792267583 , Numo Helmet GT2 Visor , http://asset.lemansnet.com/z/LzYvMS8zLzYxMzg5OUU5LUQ1NEUtNDM5NC1CRTA5LUFBMDMzRDQ0ODgyQQ== , All shields are scratch-resistant and UV-B protected , Compatible with Compact ST ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300556 , 0130-0556 , STANDARD , Compact ST GT2 Shield - Iridium Silver , Each , AGV , 20KV12B3N1002 ,  , 45.9 , 45.9 , 70.95 , 70.95 , http://asset.lemansnet.com/z/L0UvNS81L0U1NTJCNUU5LTRDOTgtNDEzMS1BQTJDLTM3MTRDNEY2OTc4Qg== , 792267583 , Numo Helmet GT2 Visor , http://asset.lemansnet.com/z/LzYvMS8zLzYxMzg5OUU5LUQ1NEUtNDM5NC1CRTA5LUFBMDMzRDQ0ODgyQQ== , All shields are scratch-resistant and UV-B protected , Compatible with Compact ST ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300532 , 0130-0532 , STANDARD , Pista GPR/Corsa R/Veloce S Race 2 Pinlock Shield - Tinted 80% , Each , AGV , 21KV0A6N1001 ,  , 76.9 , 76.9 , 119.95 , 119.95 , http://asset.lemansnet.com/z/L0YvRi8xL0ZGMUUzRThFLUQ4MUItNDdGQS05RDY5LUVEOTQ4N0E5Q0I0RA== , 334703840 , Pista GP R/Corsa R/Veloce S Helmet Race 2 Pinlock Visor , http://asset.lemansnet.com/z/LzIvQS8zLzJBM0Q2QjZCLTFEMDAtNDE4Mi05MzJBLTQyMjkyNzBBQjc4MQ== , All shields are scratch-resistant and UV-B protected , Comes with front micro-lock system , Tear-off compatible , Pinlock-ready (Pinlock lens not included) , 100% Polycarbonate ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1341231 , 0134-1231 , STANDARD , AX-8 DS Breath Deflector - Black , Each , AGV , 20KIT76130999 ,  , 7.9 , 7.9 , 11.95 , 11.95 , http://asset.lemansnet.com/z/L0MvRC9CL0NEQkFBMENGLTEyODgtNEEzOS1CN0U4LTE2NUY2MUQyQjExNg== , 389856586 , AX-8 DS Helmet Breath Deflector , http://asset.lemansnet.com/z/L0MvRC9CL0NEQkFBMENGLTEyODgtNEEzOS1CN0U4LTE2NUY2MUQyQjExNg== , Replacement wind protector for AGV AX-8 Dual Sport helmets ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1300370 , 0130-0370 , STANDARD , K3 SV/K5 S/Compact ST/K5 Jet Shield - Inner - Iridium Silver , Each , AGV , 21KV13I5N1003 ,  , 35.9 , 35.9 , 54.95 , 54.95 , http://asset.lemansnet.com/z/LzQvOC8zLzQ4MzAwNTVDLTY1MzktNEU1MS04RUUyLUVFMkE1NUI2RUZDOA== , 1789718575 , K3 SV/K5 S/Compact ST/K5 Jet Helmet Inner Sun Shield , http://asset.lemansnet.com/z/LzQvOC8zLzQ4MzAwNTVDLTY1MzktNEU1MS04RUUyLUVFMkE1NUI2RUZDOA== , All shields are scratch-resistant and UV-B protected ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1105912 , 0110-5912 , STANDARD , AX-8 Evo Helmet - Ranch - Small , Each , AGV , 217511O0C000305 ,  , 257.9 , 257.9 , 429.95 , 429.95 , http://asset.lemansnet.com/z/L0UvNS9CL0U1QjBCRTM1LThBNjktNENBMy05M0Q4LTA4MDdCNEFFRTJCRA== , 2018914930 , AX-8 Evo Ranch Helmet , http://asset.lemansnet.com/z/bWVkaWEvMTIzODM4OTQtNjE3Yy00ODliLWE2ZmUtNGE0Mzk5M2ZiODE1LC9FLzUvQi9FNUIwQkUzNS04QTY5LTRDQTMtOTNEOC0wODA3QjRBRUUyQkQ= , SSL (Super Super Light) fiberglass  carbon outer shell with three shell sizes , "Shape of the outer shell in the chin area  combined with a wider and softer base edge compared to the previous model  decreases risk of impact traumas by creating a ""shock-absorber"" function" , IVS (Integrated Ventilation System) with channels formed directly into the outer shell , Breathable Dry-Lex® fabric with sanitizing treatment , Completely removable and washable inner padding , Inner padding with increased thickness improves comfort and provides better stability in professional use , Double-D retention system ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1105913 , 0110-5913 , STANDARD , AX-8 Evo Helmet - Ranch - Medium , Each , AGV , 217511O0C000307 ,  , 257.9 , 257.9 , 429.95 , 429.95 , http://asset.lemansnet.com/z/L0UvNS9CL0U1QjBCRTM1LThBNjktNENBMy05M0Q4LTA4MDdCNEFFRTJCRA== , 2018914930 , AX-8 Evo Ranch Helmet , http://asset.lemansnet.com/z/bWVkaWEvMTIzODM4OTQtNjE3Yy00ODliLWE2ZmUtNGE0Mzk5M2ZiODE1LC9FLzUvQi9FNUIwQkUzNS04QTY5LTRDQTMtOTNEOC0wODA3QjRBRUUyQkQ= , SSL (Super Super Light) fiberglass  carbon outer shell with three shell sizes , "Shape of the outer shell in the chin area  combined with a wider and softer base edge compared to the previous model  decreases risk of impact traumas by creating a ""shock-absorber"" function" , IVS (Integrated Ventilation System) with channels formed directly into the outer shell , Breathable Dry-Lex® fabric with sanitizing treatment , Completely removable and washable inner padding , Inner padding with increased thickness improves comfort and provides better stability in professional use , Double-D retention system ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
1105914 , 0110-5914 , STANDARD , AX-8 Evo Helmet - Ranch - Large , Each , AGV , 217511O0C000309 ,  , 257.9 , 257.9 , 429.95 , 429.95 , http://asset.lemansnet.com/z/L0UvNS9CL0U1QjBCRTM1LThBNjktNENBMy05M0Q4LTA4MDdCNEFFRTJCRA== , 2018914930 , AX-8 Evo Ranch Helmet , http://asset.lemansnet.com/z/bWVkaWEvMTIzODM4OTQtNjE3Yy00ODliLWE2ZmUtNGE0Mzk5M2ZiODE1LC9FLzUvQi9FNUIwQkUzNS04QTY5LTRDQTMtOTNEOC0wODA3QjRBRUUyQkQ= , SSL (Super Super Light) fiberglass  carbon outer shell with three shell sizes , "Shape of the outer shell in the chin area  combined with a wider and softer base edge compared to the previous model  decreases risk of impact traumas by creating a ""shock-absorber"" function" , IVS (Integrated Ventilation System) with channels formed directly into the outer shell , Breathable Dry-Lex® fabric with sanitizing treatment , Completely removable and washable inner padding , Inner padding with increased thickness improves comfort and provides better stability in professional use , Double-D retention system ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
