partNumber , punctuatedPartNumber , partStatusDescription , partDescription , unitOfMeasure , brandName , supplierNumber , specialInstructions , baseDealerPrice , yourDealerPrice , baseRetailPrice , originalRetailPrice , partImage , productId , productName , productImage , bullet1 , bullet2 , bullet3 , bullet4 , bullet5 , bullet6 , bullet7 , bullet8 , bullet9 , bullet10 , bullet11 , bullet12 , bullet13 , bullet14 , bullet15 , bullet16 , bullet17 , bullet18 , bullet19 , bullet20 , bullet21 , bullet22 , bullet23 , bullet24
16901X , 16901X , STANDARD , Extra Synthetic 4T Oil - 10W40 - 1 L , Each , MAXIMA RACING OIL , 16901 ,  , 11.7 , 10.18 , 17.95 , 17.95 , http://asset.lemansnet.com/z/bWVkaWEvOTE4ZDI0MDctNTY3Mi00MGIzLWI3Y2YtZGE2MTgwOTQwNWMwLC8wLzEvQS8wMUE5N0I0Ny1FNzg0LTQyNDctQjhCMC0yNDQzQTA0NUZBRTY= , 1470551849 , Extra High Performance Synthetic  4T Engine Oil , http://asset.lemansnet.com/z/LzAvMS9BLzAxQTk3QjQ3LUU3ODQtNDI0Ny1COEIwLTI0NDNBMDQ1RkFFNg== , 100% synthetic triple ester-based 4-cycle oil , Advanced additive system delivers the ultimate in performance with reduced friction and engine temperatures , New reduced friction 0W10 and 5W40 viscosities , Meets or exceeds requirements for API SL and JASO-MA , Designed for road race applications ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
60901 , 60901 , STANDARD , FFT Foam Filter Oil - 1 qt , Each , MAXIMA RACING OIL , 60901 ,  , 8.4 , 7.31 , 12.75 , 12.95 , http://asset.lemansnet.com/z/bWVkaWEvMjcwZTBkMzMtYWY2Ni00ZjdiLTg4MDItYWY2ZGVlMDIwMjMzLC9GLzgvQi9GOEI3ODlBNS1DODgwLTRENjEtODM2Qy0yRTNDRjIzQTJDQzksLzUvNC83LzU0NzQ1NjU3LUM1REEtNEY1My05MjlDLTZEMzE2RDAyQjNCRg== , 612191366 , FFT Foam Filter Treatment , http://asset.lemansnet.com/z/LzkvMS83LzkxN0E3OUFELTgwMjItNDU1RS05NDgzLTY0Njg1QzA1QkREOQ== , Dust/waterproof synthetic/petroleum blend for foam-type air filter elements , Super-tacky polymer and co-polymer additives hold onto virtually all fine particles , 4-12% increased airflow over competitive products , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
60916 , 60916 , STANDARD , FFT Foam Filter Oil - 16 oz , Each , MAXIMA RACING OIL , 60916 ,  , 5.1 , 4.44 , 7.75 , 7.95 , http://asset.lemansnet.com/z/bWVkaWEvMjc2NTdlZjQtYzBiNS00MzhhLTg0ZGQtMmRhMzQ1M2Q4MDU5LC85LzEvNy85MTdBNzlBRC04MDIyLTQ1NUUtOTQ4My02NDY4NUMwNUJERDk= , 612191366 , FFT Foam Filter Treatment , http://asset.lemansnet.com/z/LzkvMS83LzkxN0E3OUFELTgwMjItNDU1RS05NDgzLTY0Njg1QzA1QkREOQ== , Dust/waterproof synthetic/petroleum blend for foam-type air filter elements , Super-tacky polymer and co-polymer additives hold onto virtually all fine particles , 4-12% increased airflow over competitive products , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36070032 , 3607-0032 , STANDARD , Lube Assembly - 4 oz , Each , MAXIMA RACING OIL , 69-01904 ,  , 6.5 , 5.66 , 9.95 , 9.95 , http://asset.lemansnet.com/z/bWVkaWEvNTcyOTRhNDktNjEyOS00ZmJhLThiNzMtM2VmYzQ2ZDcxNzAyLC8wLzgvQS8wOEFDRUE4Mi0zMjA2LTREODctODNFNy04NTY5RDdCNjFGQUU= , 1023240313 , Assembly Oil , http://asset.lemansnet.com/z/LzAvOC9BLzA4QUNFQTgyLTMyMDYtNEQ4Ny04M0U3LTg1NjlEN0I2MUZBRQ== , Specialty film-forming lubricant designed to protect moving components and wear surfaces during assembly and initial break-in , Prevents metal-to-metal contact upon start-up before adequate lubrication is supplied and offers excellent rust and corrosion protection during long service periods and storage , Quickly and easily mixes with petroleum and synthetic oils and will not plug filters , Fully formulated with high levels of anti-wear and extreme pressure additives and surface active chemistry to reduce friction , Non-foaming zinc activates at both high and low operating temps providing unsurpassed protection ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36200011 , 3620-0011 , STANDARD , MPPL Fogging Oil - 14.5 oz , Each , MAXIMA RACING OIL , 73920-N ,  , 5.8 , 5.05 , 8.95 , 8.95 , http://asset.lemansnet.com/z/bWVkaWEvMWJhMTAxMjktN2IyMC00MDU3LThjNjEtNjg1NGM3ZTkxOWIzLC85LzIvOS85MjlBRUQzRi04OTFCLTQyNkQtODNDRi00OTM2NTk3NkU1NjU= , 1857075619 , MPPL Multi-Purpose Penetrant Lube , http://asset.lemansnet.com/z/LzkvMi85LzkyOUFFRDNGLTg5MUItNDI2RC04M0NGLTQ5MzY1OTc2RTU2NQ== , All-purpose penetrating lube also displaces water and provides rust and corrosion protection , Forms a protective film on metal and will not harm plastic or painted surfaces , Excellent fogging oil or starting fluid for 2-cycle or 4-cycle engines , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
80916 , 80916 , STANDARD , Waterproof Grease Tub - 16 oz , Each , MAXIMA RACING OIL , 80916 ,  , 5.8 , 5.05 , 8.75 , 8.75 , http://asset.lemansnet.com/z/bWVkaWEvMmFmZjRiNTctY2M4Yi00YmVlLThiMGYtNzk5ODMzMjcwM2E3LC84L0UvNS84RTVDODJBOC0zRDQ4LTRGNjctQjA2QS05Rjk3Q0M5MTYxNTg= , 783391327 , Multi-purpose Waterproof Grease , http://asset.lemansnet.com/z/LzMvMC8wLzMwMEMxNThELUUxMjAtNDAwNy1BREE1LTlFNjI2MUI1NDM1Qg== , Outstanding mechanical stability with extreme pressure additives for high load carrying and extra shock protection , High-temperature grease for use up to 302°F and suitable for disc brake applications , Excellent resistance to water washout and clings to metal surfaces under the most severe conditions; salt water-resistant , Holds up against rust and corrosion , Made in the U.S.A. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
37160003 , 3716-0003 , STANDARD , Speed Wax Detailer 15.5 Oz , Each , MAXIMA RACING OIL , 70-76920-N ,  , 6.8 , 5.92 , 10.5 , 10.5 , http://asset.lemansnet.com/z/bWVkaWEvZTA4YWIxMzQtZTcyYS00YTE5LWI5YTQtOTVhMDhkZDkyZTBkLC8zLzUvQi8zNUI3RkZDNi1EQjRBLTQxMjgtOTY4QS0wNzREMEM1QzQ3NzA= , 1447606332 , Speed Wax Detailer , http://asset.lemansnet.com/z/LzMvNS9CLzM1QjdGRkM2LURCNEEtNDEyOC05NjhBLTA3NEQwQzVDNDc3MA== , A specialized speed wax/detailer designed to minimize effort and maximize shine , Cleans shines and protects painted surfaces chrome anodizing windscreens plastic and more , Sets up quickly and easily wipes off of smooth surfaces , Carnauba wax formula creates a brilliant long-lasting shine ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36010114 , 3601-0114 , STANDARD , 530RR Synthetic 4 Oil - 1 L , Each , MAXIMA RACING OIL , 91901 ,  , 13 , 11.31 , 19.95 , 19.95 , http://asset.lemansnet.com/z/bWVkaWEvNDM1ODYxM2EtZTljMC00ZDI2LTk3M2EtYmY0NmE5MDQ5NTVlLC8yL0MvQS8yQ0E4QjZBQi00NTlFLTRGNzYtOTk3RS1BMDcwOEM4RkIyNjk= , 1307149518 , 530RR Pro Series Synthetic Racing 4T Engine Oil , http://asset.lemansnet.com/z/LzIvQy9BLzJDQThCNkFCLTQ1OUUtNEY3Ni05OTdFLUEwNzA4QzhGQjI2OQ== , Full synthetic triple ester 4-stroke engine oil designed to ensure maximum performance while providing maximum protection under the most severe road race conditions , Advanced additives deliver the ultimate in performance with reduced friction and engine temperatures , Increases horsepower and torque , High temperature detergents keep engine running cleanly , Ultra-shear stable polymer system maintains constant viscosity , Exceeds the requirements of API SL & JASO MA ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
22901 , 22901 , STANDARD , Formula K2 Synthetic Premix - 1 L , Each , MAXIMA RACING OIL , 22901 ,  , 13 , 11.31 , 19.95 , 19.95 , http://asset.lemansnet.com/z/bWVkaWEvZTVmMmRiYTQtYzMzNC00MmU2LWE1ZGUtOWNhNGEyOTRlNjE1LC80LzAvRi80MEY2QzIyMS1EMzlFLTRBODUtQTU5MS1CNjJEQTlERDBGMTM= , 806047506 , Formula K2 High RPM Synthetic 2T Engine Oil , http://asset.lemansnet.com/z/LzQvMC9GLzQwRjZDMjIxLUQzOUUtNEE4NS1BNTkxLUI2MkRBOUREMEYxMw== , Full synthetic triple-ester 2-stroke engine oil designed to ensure optimum protection and performance under extreme race conditions , Unsurpassed protection for critical engine components , Very clean burning high rpm formula reduces powervalve maintenance and prevents rust corrosion and wear ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36020024 , 3602-0024 , STANDARD , Formula K2 Synthetic Premix - 2 US quart , Each , MAXIMA RACING OIL , 22964 ,  , 24 , 20.88 , 36.95 , 36.95 , http://asset.lemansnet.com/z/bWVkaWEvNzU5NDE2NmMtYjc2YS00ZTdiLWFmMzItZWQ4MWZhNzJiNzk4LC9GL0YvRS9GRkUxMUJFMS0wMzUyLTRBRUQtOTBENS02QTkwQUFGM0JENDA= , 806047506 , Formula K2 High RPM Synthetic 2T Engine Oil , http://asset.lemansnet.com/z/LzQvMC9GLzQwRjZDMjIxLUQzOUUtNEE4NS1BNTkxLUI2MkRBOUREMEYxMw== , Full synthetic triple-ester 2-stroke engine oil designed to ensure optimum protection and performance under extreme race conditions , Unsurpassed protection for critical engine components , Very clean burning high rpm formula reduces powervalve maintenance and prevents rust corrosion and wear ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36010210 , 3601-0210 , STANDARD , 4T Marine Oil - 10W40 1 L , Each , MAXIMA RACING OIL , 14901 ,  , 5.4 , 4.7 , 8.95 , 8.95 , http://asset.lemansnet.com/z/bWVkaWEvZmFiZTkwMmItNWIxMC00NzE2LThmMjQtZWZhNWM3Njk5OTEwLC8xL0MvQi8xQ0JEMkMwQi02ODIyLTRFOUEtOTBBNC00MzVBNDU1NTM4MTU= , 298483776 , PWC Marine Mineral 4T Engine Oil , http://asset.lemansnet.com/z/LzEvQy9CLzFDQkQyQzBCLTY4MjItNEU5QS05MEE0LTQzNUE0NTU1MzgxNQ== , Highly stable and long life multi-grade PWC specific oil features advanced additive technology , Exclusive blend of petroleum base stocks and advanced anti-wear anti-shear additives assures viscosity stability , Extra anti-scuff additives handle extreme loads and peak temperatures in high performance engines , Formulated for wet clutches , Exceeds API SL and JASO MA2  specifications ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36010272 , 3601-0272 , STANDARD , Pro Plus+ 4T Oil - 20W50 - 1 US gal , Each , MAXIMA RACING OIL , 30-039128 ,  , 29.2 , 25.4 , 44.95 , 44.95 , http://asset.lemansnet.com/z/bWVkaWEvMWU2OTM2ODAtODdkMi00NDY5LTg3ZWQtNzRlYjJkYTNhYzk4LC9GLzkvRi9GOUZFRDE2Mi1CNzM2LTRFRTYtQjBDOC0yOUY4RDk3MDRCNUU= , 65735322 , Pro Plus+ Synthetic 4T Engine Oil , http://asset.lemansnet.com/z/LzQvOC9CLzQ4QkZGOUQ0LTFERUItNDAzRC1CREE1LUEyMTY1NUU5MjgzNyxmT2lGNGFEYUE2SQ== , Ester-fortified full synthetic 4T engine oil maintains oil viscosity and film thickness and next-generation additives protect against wear and deposits , Balanced additive system minimizes engine deposits while protecting critical engine transmission and clutch components , Designed to prolong wet clutch life and offers excellent feel , Formulated for integrated wet clutches ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36010406 , 3601-0406 , STANDARD , SXS UTV Synthetic 4T Oil - 10W-50 - 1 L , Each , MAXIMA RACING OIL , 30-21901 ,  , 9.1 , 7.92 , 13.95 , 13.95 , http://asset.lemansnet.com/z/bWVkaWEvNWRiNjNlOTItMWNmZC00YTU1LTkxZDctNDcxODA5ODRmZjBlLC85LzUvMi85NTIwNjNCMi1FN0U1LTRCMDEtOUNCMi05MTZFOEU5QjBFQzksLzkvOS9ELzk5RDRBQTI2LTlEQzktNDM2RC1BREJELTBEODA4MEVFQTc4RCxtZWRpYS9mMzU5YTNhMC04NmRlLTQwNDQtYjQzMS1mN2ZiZjNmNjc2NjMsbWVkaWEvYWQ3Y2RkMGUtYjIxZS00YWNkLWJjYWUtODE1MjgyZWNhYzc4 , 191567338 , SXS 100% Synthetic 4T Engine Oil , http://asset.lemansnet.com/z/L0QvOS9FL0Q5RTJDM0E2LTk2OUUtNEM0Mi1BRjdBLUI4RDVGNjUwQzg0MCxJX3RpT1FTc3lJSQ== , Ester-fortified 4-stroke engine oil formulated specifically for SXS engines , Superior protection and oxidative stability at any temperature , Reduces temperature and increases power output , Shear-stable ester-fortified formula maintains oil viscosity and film thickness , Surface-active chemistry aggressively attaches to engine surfaces and keeps them clean ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
36010778 , 3601-0778 , STANDARD , SXS UTV Synthetic 4T Oil - 5W-40 - 1 L , Each , MAXIMA RACING OIL , 30-46901 ,  , 9.07 , 7.89 , 13.95 , 13.95 , http://asset.lemansnet.com/z/LzcvOC85Lzc4OUExOEU1LTVGMjEtNEJCOS1CNUM0LTZGMDk5ODU1RDUxRCxtZWRpYS9mMzU5YTNhMC04NmRlLTQwNDQtYjQzMS1mN2ZiZjNmNjc2NjMsbWVkaWEvYWQ3Y2RkMGUtYjIxZS00YWNkLWJjYWUtODE1MjgyZWNhYzc4 , 191567338 , SXS 100% Synthetic 4T Engine Oil , http://asset.lemansnet.com/z/L0QvOS9FL0Q5RTJDM0E2LTk2OUUtNEM0Mi1BRjdBLUI4RDVGNjUwQzg0MCxJX3RpT1FTc3lJSQ== , Ester-fortified 4-stroke engine oil formulated specifically for SXS engines , Superior protection and oxidative stability at any temperature , Reduces temperature and increases power output , Shear-stable ester-fortified formula maintains oil viscosity and film thickness , Surface-active chemistry aggressively attaches to engine surfaces and keeps them clean ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
249128R , 249128R , STANDARD , Tundra-R Snow Oil - 1 US gal , Each , MAXIMA RACING OIL , 299128 ,  , 32.5 , 28.28 , 49.95 , 49.95 , http://asset.lemansnet.com/z/L0EvNS9BL0E1QTE0M0EzLTYzREItNDk4Qi04RDIxLTkyNDMxNkVDREY0NA== , 1343826632 , Tundra R Racing Synthetic Blend 2T Engine Oil , http://asset.lemansnet.com/z/LzUvMi81LzUyNUQ1MjA2LUFGNDMtNDAwRC1BNjNDLUU3NEQ3NTlGQjcyMw== , Semi-synthetic ester-based 2-cycle oil specifically formulated for high-performance snowmobiles , Environmentally friendly ashless and smokeless oil is a blend of clean-burning synthetic esters polyisobutylene and petroleum , Special additives impart outstanding anti-scuff/anti-wear properties with an extremely low pour point of -50°F , Recommended for pre-mix or injector lubricated 2-cycle engines , Meets or exceed requirements for API TC JASO FD and ISO-L-EGD specifications ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
